"COU","Country","POL","Pollutant","VAR","Variable","YEA","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"USA","United States","NF3","Nitrogen trifluoride","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2019","2019","IDX","Index","0","Units",,,1193.451,,
"USA","United States","NF3","Nitrogen trifluoride","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2020","2020","IDX","Index","0","Units",,,1295.261,,
"USA","United States","N2O","Nitrous oxide","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","1990","1990","IDX","Index","0","Units",,,100,,
"USA","United States","N2O","Nitrous oxide","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","1991","1991","IDX","Index","0","Units",,,97.909,,
"USA","United States","N2O","Nitrous oxide","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","1992","1992","IDX","Index","0","Units",,,97.862,,
"USA","United States","N2O","Nitrous oxide","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","1993","1993","IDX","Index","0","Units",,,104.126,,
"USA","United States","N2O","Nitrous oxide","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","1994","1994","IDX","Index","0","Units",,,100.937,,
"USA","United States","N2O","Nitrous oxide","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","1995","1995","IDX","Index","0","Units",,,103.565,,
"USA","United States","N2O","Nitrous oxide","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","1996","1996","IDX","Index","0","Units",,,106.229,,
"USA","United States","N2O","Nitrous oxide","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","1997","1997","IDX","Index","0","Units",,,103.127,,
"USA","United States","N2O","Nitrous oxide","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","1998","1998","IDX","Index","0","Units",,,103.304,,
"USA","United States","N2O","Nitrous oxide","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","1999","1999","IDX","Index","0","Units",,,101.038,,
"USA","United States","N2O","Nitrous oxide","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2000","2000","IDX","Index","0","Units",,,98.189,,
"USA","United States","N2O","Nitrous oxide","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2001","2001","IDX","Index","0","Units",,,101.661,,
"USA","United States","N2O","Nitrous oxide","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2002","2002","IDX","Index","0","Units",,,101.322,,
"USA","United States","N2O","Nitrous oxide","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2003","2003","IDX","Index","0","Units",,,101.514,,
"USA","United States","N2O","Nitrous oxide","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2004","2004","IDX","Index","0","Units",,,103.745,,
"USA","United States","N2O","Nitrous oxide","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2005","2005","IDX","Index","0","Units",,,100.635,,
"USA","United States","N2O","Nitrous oxide","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2006","2006","IDX","Index","0","Units",,,100.113,,
"USA","United States","N2O","Nitrous oxide","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2007","2007","IDX","Index","0","Units",,,102.377,,
"USA","United States","N2O","Nitrous oxide","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2008","2008","IDX","Index","0","Units",,,98.716,,
"USA","United States","N2O","Nitrous oxide","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2009","2009","IDX","Index","0","Units",,,98.432,,
"USA","United States","N2O","Nitrous oxide","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2010","2010","IDX","Index","0","Units",,,100.496,,
"USA","United States","N2O","Nitrous oxide","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2011","2011","IDX","Index","0","Units",,,98.432,,
"USA","United States","N2O","Nitrous oxide","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2012","2012","IDX","Index","0","Units",,,92.04,,
"USA","United States","N2O","Nitrous oxide","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2013","2013","IDX","Index","0","Units",,,102.497,,
"USA","United States","N2O","Nitrous oxide","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2014","2014","IDX","Index","0","Units",,,104.728,,
"USA","United States","N2O","Nitrous oxide","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2015","2015","IDX","Index","0","Units",,,103.55,,
"USA","United States","N2O","Nitrous oxide","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2016","2016","IDX","Index","0","Units",,,99.717,,
"USA","United States","N2O","Nitrous oxide","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2017","2017","IDX","Index","0","Units",,,98.691,,
"USA","United States","N2O","Nitrous oxide","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2018","2018","IDX","Index","0","Units",,,101.608,,
"USA","United States","N2O","Nitrous oxide","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2019","2019","IDX","Index","0","Units",,,101.406,,
"USA","United States","N2O","Nitrous oxide","INDEX_1990","Total GHG excl. LULUCF, Index 1990=100","2020","2020","IDX","Index","0","Units",,,94.579,,
"USA","United States","GHG","Greenhouse gases","ENER_FU_P","1B - Fugitive Emissions from Fuels","1990","1990","PC","Percentage","0","Units",,,6.193,,
"USA","United States","GHG","Greenhouse gases","ENER_FU_P","1B - Fugitive Emissions from Fuels","1991","1991","PC","Percentage","0","Units",,,6.259,,
"USA","United States","GHG","Greenhouse gases","ENER_FU_P","1B - Fugitive Emissions from Fuels","1992","1992","PC","Percentage","0","Units",,,6.083,,
"USA","United States","GHG","Greenhouse gases","ENER_FU_P","1B - Fugitive Emissions from Fuels","1993","1993","PC","Percentage","0","Units",,,5.759,,
"USA","United States","GHG","Greenhouse gases","ENER_FU_P","1B - Fugitive Emissions from Fuels","1994","1994","PC","Percentage","0","Units",,,5.728,,
"USA","United States","GHG","Greenhouse gases","ENER_FU_P","1B - Fugitive Emissions from Fuels","1995","1995","PC","Percentage","0","Units",,,5.495,,
"USA","United States","GHG","Greenhouse gases","ENER_FU_P","1B - Fugitive Emissions from Fuels","1996","1996","PC","Percentage","0","Units",,,5.294,,
"USA","United States","GHG","Greenhouse gases","ENER_FU_P","1B - Fugitive Emissions from Fuels","1997","1997","PC","Percentage","0","Units",,,5.249,,
"USA","United States","GHG","Greenhouse gases","ENER_FU_P","1B - Fugitive Emissions from Fuels","1998","1998","PC","Percentage","0","Units",,,5.086,,
"USA","United States","GHG","Greenhouse gases","ENER_FU_P","1B - Fugitive Emissions from Fuels","1999","1999","PC","Percentage","0","Units",,,4.902,,
"USA","United States","GHG","Greenhouse gases","ENER_FU_P","1B - Fugitive Emissions from Fuels","2000","2000","PC","Percentage","0","Units",,,4.756,,
"USA","United States","GHG","Greenhouse gases","ENER_FU_P","1B - Fugitive Emissions from Fuels","2001","2001","PC","Percentage","0","Units",,,4.851,,
"USA","United States","GHG","Greenhouse gases","ENER_FU_P","1B - Fugitive Emissions from Fuels","2002","2002","PC","Percentage","0","Units",,,4.702,,
"USA","United States","GHG","Greenhouse gases","ENER_FU_P","1B - Fugitive Emissions from Fuels","2003","2003","PC","Percentage","0","Units",,,4.658,,
"USA","United States","GHG","Greenhouse gases","ENER_FU_P","1B - Fugitive Emissions from Fuels","2004","2004","PC","Percentage","0","Units",,,4.611,,
"USA","United States","GHG","Greenhouse gases","ENER_FU_P","1B - Fugitive Emissions from Fuels","2005","2005","PC","Percentage","0","Units",,,4.54,,
"USA","United States","GHG","Greenhouse gases","ENER_FU_P","1B - Fugitive Emissions from Fuels","2006","2006","PC","Percentage","0","Units",,,4.719,,
"USA","United States","GHG","Greenhouse gases","ENER_FU_P","1B - Fugitive Emissions from Fuels","2007","2007","PC","Percentage","0","Units",,,4.613,,
"USA","United States","GHG","Greenhouse gases","ENER_FU_P","1B - Fugitive Emissions from Fuels","2008","2008","PC","Percentage","0","Units",,,4.978,,
"USA","United States","GHG","Greenhouse gases","ENER_FU_P","1B - Fugitive Emissions from Fuels","2009","2009","PC","Percentage","0","Units",,,5.159,,
"USA","United States","GHG","Greenhouse gases","ENER_FU_P","1B - Fugitive Emissions from Fuels","2010","2010","PC","Percentage","0","Units",,,5.014,,
"USA","United States","GHG","Greenhouse gases","ENER_FU_P","1B - Fugitive Emissions from Fuels","2011","2011","PC","Percentage","0","Units",,,5.034,,
"USA","United States","GHG","Greenhouse gases","ENER_FU_P","1B - Fugitive Emissions from Fuels","2012","2012","PC","Percentage","0","Units",,,5.192,,
"USA","United States","GHG","Greenhouse gases","ENER_FU_P","1B - Fugitive Emissions from Fuels","2013","2013","PC","Percentage","0","Units",,,5.182,,
"USA","United States","GHG","Greenhouse gases","ENER_FU_P","1B - Fugitive Emissions from Fuels","2014","2014","PC","Percentage","0","Units",,,5.175,,
"USA","United States","GHG","Greenhouse gases","ENER_FU_P","1B - Fugitive Emissions from Fuels","2015","2015","PC","Percentage","0","Units",,,5.234,,
"USA","United States","GHG","Greenhouse gases","ENER_FU_P","1B - Fugitive Emissions from Fuels","2016","2016","PC","Percentage","0","Units",,,5.011,,
"USA","United States","GHG","Greenhouse gases","ENER_FU_P","1B - Fugitive Emissions from Fuels","2017","2017","PC","Percentage","0","Units",,,5.145,,
"USA","United States","GHG","Greenhouse gases","ENER_FU_P","1B - Fugitive Emissions from Fuels","2018","2018","PC","Percentage","0","Units",,,5.22,,
"USA","United States","GHG","Greenhouse gases","ENER_FU_P","1B - Fugitive Emissions from Fuels","2019","2019","PC","Percentage","0","Units",,,5.496,,
"USA","United States","GHG","Greenhouse gases","ENER_FU_P","1B - Fugitive Emissions from Fuels","2020","2020","PC","Percentage","0","Units",,,5.463,,
"USA","United States","GHG","Greenhouse gases","ENER_P","1 - Energy","1990","1990","PC","Percentage","0","Units",,,82.764,,
"USA","United States","GHG","Greenhouse gases","ENER_P","1 - Energy","1991","1991","PC","Percentage","0","Units",,,82.967,,
"USA","United States","GHG","Greenhouse gases","ENER_P","1 - Energy","1992","1992","PC","Percentage","0","Units",,,83.154,,
"USA","United States","GHG","Greenhouse gases","ENER_P","1 - Energy","1993","1993","PC","Percentage","0","Units",,,83.058,,
"USA","United States","GHG","Greenhouse gases","ENER_P","1 - Energy","1994","1994","PC","Percentage","0","Units",,,83.286,,
"USA","United States","GHG","Greenhouse gases","ENER_P","1 - Energy","1995","1995","PC","Percentage","0","Units",,,82.925,,
"USA","United States","GHG","Greenhouse gases","ENER_P","1 - Energy","1996","1996","PC","Percentage","0","Units",,,83.181,,
"USA","United States","GHG","Greenhouse gases","ENER_P","1 - Energy","1997","1997","PC","Percentage","0","Units",,,83.532,,
"USA","United States","GHG","Greenhouse gases","ENER_P","1 - Energy","1998","1998","PC","Percentage","0","Units",,,83.541,,
"USA","United States","GHG","Greenhouse gases","ENER_P","1 - Energy","1999","1999","PC","Percentage","0","Units",,,83.883,,
"USA","United States","GHG","Greenhouse gases","ENER_P","1 - Energy","2000","2000","PC","Percentage","0","Units",,,84.552,,
"USA","United States","GHG","Greenhouse gases","ENER_P","1 - Energy","2001","2001","PC","Percentage","0","Units",,,84.644,,
"USA","United States","GHG","Greenhouse gases","ENER_P","1 - Energy","2002","2002","PC","Percentage","0","Units",,,84.595,,
"USA","United States","GHG","Greenhouse gases","ENER_P","1 - Energy","2003","2003","PC","Percentage","0","Units",,,84.883,,
"USA","United States","GHG","Greenhouse gases","ENER_P","1 - Energy","2004","2004","PC","Percentage","0","Units",,,84.859,,
"USA","United States","GHG","Greenhouse gases","ENER_P","1 - Energy","2005","2005","PC","Percentage","0","Units",,,85.002,,
"USA","United States","GHG","Greenhouse gases","ENER_P","1 - Energy","2006","2006","PC","Percentage","0","Units",,,84.815,,
"USA","United States","GHG","Greenhouse gases","ENER_P","1 - Energy","2007","2007","PC","Percentage","0","Units",,,84.548,,
"USA","United States","GHG","Greenhouse gases","ENER_P","1 - Energy","2008","2008","PC","Percentage","0","Units",,,84.525,,
"USA","United States","GHG","Greenhouse gases","ENER_P","1 - Energy","2009","2009","PC","Percentage","0","Units",,,84.19,,
"USA","United States","GHG","Greenhouse gases","ENER_P","1 - Energy","2010","2010","PC","Percentage","0","Units",,,83.969,,
"USA","United States","GHG","Greenhouse gases","ENER_P","1 - Energy","2011","2011","PC","Percentage","0","Units",,,83.74,,
"USA","United States","GHG","Greenhouse gases","ENER_P","1 - Energy","2012","2012","PC","Percentage","0","Units",,,83.562,,
"USA","United States","GHG","Greenhouse gases","ENER_P","1 - Energy","2013","2013","PC","Percentage","0","Units",,,83.442,,
"USA","United States","GHG","Greenhouse gases","ENER_P","1 - Energy","2014","2014","PC","Percentage","0","Units",,,83.297,,
"USA","United States","GHG","Greenhouse gases","ENER_P","1 - Energy","2015","2015","PC","Percentage","0","Units",,,82.869,,
"USA","United States","GHG","Greenhouse gases","ENER_P","1 - Energy","2016","2016","PC","Percentage","0","Units",,,82.796,,
"USA","United States","GHG","Greenhouse gases","ENER_P","1 - Energy","2017","2017","PC","Percentage","0","Units",,,82.645,,
"USA","United States","GHG","Greenhouse gases","ENER_P","1 - Energy","2018","2018","PC","Percentage","0","Units",,,82.833,,
"USA","United States","GHG","Greenhouse gases","ENER_P","1 - Energy","2019","2019","PC","Percentage","0","Units",,,82.319,,
"USA","United States","GHG","Greenhouse gases","ENER_P","1 - Energy","2020","2020","PC","Percentage","0","Units",,,81.163,,
"USA","United States","GHG","Greenhouse gases","ENER_TRANS_P","1A3 - Transport","1990","1990","PC","Percentage","0","Units",,,22.783,,
"USA","United States","GHG","Greenhouse gases","ENER_TRANS_P","1A3 - Transport","1991","1991","PC","Percentage","0","Units",,,22.372,,
"USA","United States","GHG","Greenhouse gases","ENER_TRANS_P","1A3 - Transport","1992","1992","PC","Percentage","0","Units",,,22.985,,
"USA","United States","GHG","Greenhouse gases","ENER_TRANS_P","1A3 - Transport","1993","1993","PC","Percentage","0","Units",,,23.109,,
"USA","United States","GHG","Greenhouse gases","ENER_TRANS_P","1A3 - Transport","1994","1994","PC","Percentage","0","Units",,,23.577,,
"USA","United States","GHG","Greenhouse gases","ENER_TRANS_P","1A3 - Transport","1995","1995","PC","Percentage","0","Units",,,23.718,,
"USA","United States","GHG","Greenhouse gases","ENER_TRANS_P","1A3 - Transport","1996","1996","PC","Percentage","0","Units",,,23.7,,
"USA","United States","GHG","Greenhouse gases","ENER_TRANS_P","1A3 - Transport","1997","1997","PC","Percentage","0","Units",,,23.765,,
"USA","United States","GHG","Greenhouse gases","ENER_TRANS_P","1A3 - Transport","1998","1998","PC","Percentage","0","Units",,,24.095,,
"USA","United States","GHG","Greenhouse gases","ENER_TRANS_P","1A3 - Transport","1999","1999","PC","Percentage","0","Units",,,24.871,,
"USA","United States","GHG","Greenhouse gases","ENER_TRANS_P","1A3 - Transport","2000","2000","PC","Percentage","0","Units",,,24.848,,
"USA","United States","GHG","Greenhouse gases","ENER_TRANS_P","1A3 - Transport","2001","2001","PC","Percentage","0","Units",,,24.775,,
"USA","United States","GHG","Greenhouse gases","ENER_TRANS_P","1A3 - Transport","2002","2002","PC","Percentage","0","Units",,,25.185,,
"USA","United States","GHG","Greenhouse gases","ENER_TRANS_P","1A3 - Transport","2003","2003","PC","Percentage","0","Units",,,25.062,,
"USA","United States","GHG","Greenhouse gases","ENER_TRANS_P","1A3 - Transport","2004","2004","PC","Percentage","0","Units",,,25.077,,
"USA","United States","GHG","Greenhouse gases","ENER_TRANS_P","1A3 - Transport","2005","2005","PC","Percentage","0","Units",,,25.228,,
"USA","United States","GHG","Greenhouse gases","ENER_TRANS_P","1A3 - Transport","2006","2006","PC","Percentage","0","Units",,,25.538,,
"USA","United States","GHG","Greenhouse gases","ENER_TRANS_P","1A3 - Transport","2007","2007","PC","Percentage","0","Units",,,25.119,,
"USA","United States","GHG","Greenhouse gases","ENER_TRANS_P","1A3 - Transport","2008","2008","PC","Percentage","0","Units",,,24.465,,
"USA","United States","GHG","Greenhouse gases","ENER_TRANS_P","1A3 - Transport","2009","2009","PC","Percentage","0","Units",,,25.062,,
